date,cash,position_value,equity,open_positions,portfolio_heat
2017-10-05,88537.09500024484,22546.218022224155,111083.313022469,1,0.007204318389842986
2017-10-06,88537.09500024484,22753.792415381224,111290.88741562606,1,0.007190881242807784
2017-10-09,88537.09500024484,22709.856953651844,111246.95195389669,1,0.007193721182977783
2017-10-10,88537.09500024484,22607.584186927288,111144.67918717212,1,0.007200340679059906
2017-10-11,88537.09500024484,22994.60375812736,111531.6987583722,1,0.00717535520145016
2017-10-12,88537.09500024484,22961.594017742606,111498.68901798745,1,0.007177479500977395
2017-10-13,88537.09500024484,23004.597385019628,111541.69238526447,1,0.007174712322351149
2017-10-16,88537.09500024484,23058.522895543567,111595.6178957884,1,0.007171245340115284
2017-10-17,88537.09500024484,23062.70926985934,111599.80427010418,1,0.007170976329631794
2017-10-18,88537.09500024484,23077.352634720282,111614.44763496512,1,0.007170035526491797
2017-10-19,88537.09500024484,22883.0261483189,111420.12114856373,1,0.007182540698779112
2017-10-20,88537.09500024484,22970.197553676175,111507.29255392101,1,0.007176925710266628
2017-10-23,88537.09500024484,22511.11688373037,111048.21188397521,1,0.007206595596952088
2017-10-24,88537.09500024484,22559.698505330714,111096.79350557555,1,0.007203444217967417
2017-10-25,88537.09500024484,22624.551526248135,111161.64652649297,1,0.007199241643310213
2017-10-26,88537.09500024484,22606.650303426075,111143.7453036709,1,0.0072004011798046386
2017-10-27,88537.09500024484,23692.400794612564,112229.4957948574,1,0.007130741781779695
2017-10-30,88537.09500024484,23642.19471665379,112179.28971689862,1,0.007133933160319383
2017-10-31,88537.09500024484,23631.270784358017,112168.36578460285,1,0.007134627924857502
2017-11-01,88537.09500024484,23837.215354010095,112374.31035425494,1,0.007121552535358065
2017-11-02,88537.09500024484,23839.07417576825,112376.16917601309,1,0.007121434737279508
2017-11-03,88537.09500024484,23999.467772576787,112536.56277282162,1,0.00711128485795313
2017-11-06,88537.09500024484,23846.511251849734,112383.60625209457,1,0.0071209634705732975
2017-11-07,88537.09500024484,24019.21887191274,112556.31387215758,1,0.007110036987542277
2017-11-08,88537.09500024484,24170.77456738798,112707.86956763282,1,0.0071004762833551125
2017-11-09,88537.09500024484,23971.105981111854,112508.2009813567,1,0.0071130775164120665
2017-11-10,88537.09500024484,23896.951695208238,112434.04669545307,1,0.0071177688461232114
2017-11-13,88537.09500024484,23843.026184684295,112380.12118492913,1,0.007121184301764045
2017-11-14,88537.09500024484,23848.83880440735,112385.93380465219,1,0.007120815992893685
2017-11-15,88537.09500024484,23730.523636618887,112267.61863686373,1,0.007128320387742524
2017-11-16,88537.09500024484,23999.922190985424,112537.01719123026,1,0.007111256142968237
2017-11-17,88537.09500024484,23688.217998394495,112225.31299863933,1,0.007131007554616143
2017-11-20,88537.09500024484,23671.715811775397,112208.81081202024,1,0.007132056288816219
2017-11-21,88537.09500024484,24046.181627174712,112583.27662741955,1,0.007108334193015937
2017-11-22,88537.09500024484,24080.352460264996,112617.44746050984,1,0.007106177354029289
2017-11-24,88537.09500024484,24188.43963576146,112725.5346360063,1,0.0070993635771751445
2017-11-27,88537.09500024484,24504.56456806789,113041.65956831272,1,0.007079509960032369
2017-11-28,88537.09500024484,24346.50031286582,112883.59531311065,1,0.007089422981193011
2017-11-29,88537.09500024484,23747.957917690343,112285.05291793519,1,0.007127213587344985
2017-11-30,88537.09500024484,23742.147087016143,112279.24208726098,1,0.007127582444763018
2017-12-01,88537.09500024484,23480.876181588304,112017.97118183314,1,0.007144206830111257
2017-12-04,88537.09500024484,23213.796234535122,111750.89123477996,1,0.007161281185052323
2017-12-05,88537.09500024484,23364.19083730483,111901.28583754967,1,0.007151656469562354
2017-12-06,88537.09500024484,23671.715811775397,112208.81081202024,1,0.007132056288816219
2017-12-07,88537.09500024484,23963.436328679498,112500.53132892433,1,0.007113562445964229
2017-12-08,88537.09500024484,24105.69254821739,112642.78754846222,1,0.007104578750487284
2017-12-11,88537.09500024484,24199.828720758986,112736.92372100383,1,0.007098646374216787
2017-12-12,88537.09500024484,24185.414354151217,112722.50935439605,1,0.007099554112093126
2017-12-13,88537.09500024484,24188.43963576146,112725.5346360063,1,0.0070993635771751445
2017-12-14,88537.09500024484,24386.945340283204,112924.04034052804,1,0.007086883823844556
2017-12-15,88537.09500024484,24736.543376627287,113273.63837687213,1,0.007065011473806927
2017-12-18,88537.09500024484,25037.558002322174,113574.653002567,1,0.007046286593491687
2017-12-19,88537.09500024484,24887.4049211476,113424.49992139245,1,0.007055614575044042
2017-12-20,88537.09500024484,24754.21381214733,113291.30881239216,1,0.007063909519641114
2017-12-21,88537.09500024484,24723.529835271333,113260.62483551617,1,0.00706582323711062
2017-12-22,88537.09500024484,24641.94205138394,113179.03705162878,1,0.007070916802794456
2017-12-26,88537.09500024484,24563.374181960233,113100.46918220507,1,0.007075828779482837
2017-12-27,88537.09500024484,24392.06023095363,112929.15523119847,1,0.007086562838215302
2017-12-28,88537.09500024484,24363.471230284376,112900.56623052922,1,0.007088357317698343
2017-12-29,88537.09500024484,24323.02441381814,112860.11941406298,1,0.007090897643625381
2018-01-02,88537.09500024484,24755.371326755147,113292.46632699999,1,0.007063837347335908
2018-01-03,88537.09500024484,25161.687578882542,113698.78257912738,1,0.007038593876372535
2018-01-04,88537.09500024484,25252.803836960447,113789.89883720528,1,0.007032957784393381
2018-01-05,88537.09500024484,25620.762881681785,114157.85788192663,1,0.007010288819891721
2018-01-08,88537.09500024484,25730.241937185805,114267.33693743063,1,0.007003572291622298
2018-01-09,88537.09500024484,25714.439268668186,114251.53426891302,1,0.007004540988734961
2018-01-10,88537.09500024484,25629.59720491738,114166.69220516222,1,0.007009746357320427
2018-01-11,88537.09500024484,25697.23935299646,114234.3343532413,1,0.007005595641130035
2018-01-12,88537.09500024484,26086.35032230557,114623.44532255041,1,0.006981813821426074
2018-01-16,88537.09500024484,26074.734028103725,114611.82902834855,1,0.0069825214517300295
2018-01-17,88537.09500024484,26312.289301937595,114849.38430218243,1,0.0069680787552750595
2018-01-18,88537.09500024484,26261.380127779634,114798.47512802447,1,0.006971168858471144
2018-01-19,88537.09500024484,26440.8306729692,114977.92567321403,1,0.006960288682603154
2018-01-22,88537.09500024484,26866.203873477625,115403.29887372247,1,0.006934633261118009
2018-01-23,88537.09500024484,27195.347714286567,115732.44271453141,1,0.0069149111177619245
2018-01-24,88537.09500024484,27062.156605286287,115599.25160553113,1,0.006922878337857396
