date,cash,position_value,equity,shares,window
2020-06-01,-1.5432988220709376e-11,104355.19298496672,123601.07658782761,1470.5097888813086,7
2020-06-02,-1.5432988220709376e-11,104894.50630940912,124239.85368758194,1470.5097888813086,7
2020-06-03,-1.5432988220709376e-11,104687.54758385757,123994.72624777064,1470.5097888813086,7
2020-06-04,-1.5432988220709376e-11,102923.77053819099,121905.6616265525,1470.5097888813086,7
2020-06-05,-1.5432988220709376e-11,104834.03536395876,124168.23028537113,1470.5097888813086,7
2020-06-08,-1.5432988220709376e-11,105433.12404969234,124877.80691888781,1470.5097888813086,7
2020-06-09,-1.5432988220709376e-11,106129.179411034,125702.23347175667,1470.5097888813086,7
2020-06-10,-1.5432988220709376e-11,106835.4217145777,126538.72571093484,1470.5097888813086,7
2020-06-11,-1.5432988220709376e-11,102315.91973587174,121185.70690822568,1470.5097888813086,7
2020-06-12,-1.5432988220709376e-11,102996.66102661233,121991.99506702813,1470.5097888813086,7
2020-06-15,-1.5432988220709376e-11,103482.7958201763,122567.78609507944,1470.5097888813086,7
2020-06-16,-1.5432988220709376e-11,105149.61740933414,124542.01408514625,1470.5097888813086,7
2020-06-17,-1.5432988220709376e-11,105761.84366039655,125267.15120177776,1470.5097888813086,7
2020-06-18,-1.5432988220709376e-11,104656.91944265543,123958.44945963792,1470.5097888813086,7
2020-06-19,-1.5432988220709376e-11,104347.90057039479,123592.43925731981,1470.5097888813086,7
2020-06-22,-1.5432988220709376e-11,105815.79630912954,125331.05415933466,1470.5097888813086,7
2020-06-23,-1.5432988220709376e-11,106730.44460203983,126414.38801622493,1470.5097888813086,7
2020-06-24,-1.5432988220709376e-11,104366.12038772528,123614.01929538853,1470.5097888813086,7
2020-06-25,-1.5432988220709376e-11,105048.32016138027,124422.03492029254,1470.5097888813086,7
2020-06-26,-1.5432988220709376e-11,99113.47270525487,117392.64314802775,1470.5097888813086,7
2020-06-29,-1.5432988220709376e-11,101669.45279361925,120420.01420280985,1470.5097888813086,7
2020-06-30,-1.5432988220709376e-11,103027.99597107297,122029.10901181008,1470.5097888813086,7
2020-07-01,-1.5432988220709376e-11,104808.52313205632,124138.01291679461,1470.5097888813086,7
2020-07-02,-1.5432988220709376e-11,106751.5813851991,126439.42298649675,1470.5097888813086,7
2020-07-06,-1.5432988220709376e-11,109010.96214427381,129115.49387722556,1470.5097888813086,7
2020-07-07,-1.5432988220709376e-11,108244.24889527976,128207.37823583657,1470.5097888813086,7
2020-07-08,-1.5432988220709376e-11,109032.83938798962,129141.40586874895,1470.5097888813086,7
2020-07-09,-1.5432988220709376e-11,110125.32162456108,130435.37099622241,1470.5097888813086,7
2020-07-10,-1.5432988220709376e-11,112366.48256630529,133089.86184888252,1470.5097888813086,7
2020-07-13,-1.5432988220709376e-11,110150.85629466221,130465.61494120049,1470.5097888813086,7
2020-07-14,-1.5432988220709376e-11,110824.28273263219,131263.23919309358,1470.5097888813086,7
2020-07-15,-1.5432988220709376e-11,110318.46963882333,130664.14066087203,1470.5097888813086,7
2020-07-16,-1.5432988220709376e-11,110636.2394085703,131040.51565979946,1470.5097888813086,7
2020-07-17,-1.5432988220709376e-11,110457.68744255127,130829.03394436624,1470.5097888813086,7
2020-07-20,-1.5432988220709376e-11,114114.2162999136,135159.92434298352,1470.5097888813086,7
2020-07-21,-1.5432988220709376e-11,113582.17295184446,134529.75799733543,1470.5097888813086,7
2020-07-22,-1.5432988220709376e-11,114316.11521166217,135399.05880424246,1470.5097888813086,7
2020-07-23,-1.5432988220709376e-11,110467.1451432961,130840.23589762484,1470.5097888813086,7
2020-07-24,-1.5432988220709376e-11,110189.48365369478,130511.36621649025,1470.5097888813086,7
2020-07-27,-1.5432988220709376e-11,111525.39790777683,132093.6587245148,1470.5097888813086,7
2020-07-28,-1.5432988220709376e-11,109349.12823662351,129516.02682517329,1470.5097888813086,7
2020-07-29,-1.5432988220709376e-11,110929.22618787202,131387.53702320118,1470.5097888813086,7
2020-07-30,-1.5432988220709376e-11,111616.51943262802,132201.5854912599,1470.5097888813086,7
2020-07-31,-1.5432988220709376e-11,108082.42460637882,128015.70922776815,1470.5097888813086,7
2020-08-03,-1.5432988220709376e-11,107462.19913748595,127281.09762397961,1470.5097888813086,7
2020-08-04,-1.5432988220709376e-11,106771.25968544399,126462.73049066703,1470.5097888813086,7
2020-08-05,-1.5432988220709376e-11,107400.97651237971,127208.58391231646,1470.5097888813086,7
2020-08-06,-1.5432988220709376e-11,109331.63766075022,129495.31052015536,1470.5097888813086,7
2020-08-07,-1.5432988220709376e-11,108922.78002345009,129011.04861908514,1470.5097888813086,7
2020-08-10,-1.5432988220709376e-11,109040.10936436287,129150.01662285518,1470.5097888813086,7
2020-08-11,-1.5432988220709376e-11,107890.01705267311,127787.81658437011,1470.5097888813086,7
2020-08-12,-1.5432988220709376e-11,109806.85627065496,130058.17212884653,1470.5097888813086,7
2020-08-13,-1.5432988220709376e-11,110669.04405504467,131079.37035888378,1470.5097888813086,7
2020-08-14,-1.5432988220709376e-11,109887.7347578074,130153.96676827839,1470.5097888813086,7
2020-08-17,-1.5432988220709376e-11,110634.79214475525,131038.8014818987,1470.5097888813086,7
2020-08-18,-1.5432988220709376e-11,113595.28807897461,134545.29190404867,1470.5097888813086,7
2020-08-19,-1.5432988220709376e-11,112788.47776893424,133589.6842330676,1470.5097888813086,7
2020-08-20,-1.5432988220709376e-11,115282.52842893386,136543.7044195373,1470.5097888813086,7
2020-08-21,-1.5432988220709376e-11,115185.59541062382,136428.8943647875,1470.5097888813086,7
2020-08-24,-1.5432988220709376e-11,115752.64234863826,137100.519896873,1470.5097888813086,7
2020-08-25,-1.5432988220709376e-11,117211.75353258866,138828.73013767618,1470.5097888813086,7
2020-08-26,-1.5432988220709376e-11,120430.24387526378,142640.79602499126,1470.5097888813086,7
2020-08-27,-1.5432988220709376e-11,119114.72594378448,141082.661465987,1470.5097888813086,7
2020-08-28,-1.5432988220709376e-11,119849.36378776135,141952.78614134248,1470.5097888813086,7
2020-08-31,-1.5432988220709376e-11,119103.79854102591,141069.71875842608,1470.5097888813086,7
2020-09-01,-1.5432988220709376e-11,121037.36543612585,143359.88701026732,1470.5097888813086,7
2020-09-02,-1.5432988220709376e-11,125962.07884484595,149192.84904879282,1470.5097888813086,7
2020-09-03,-1.5432988220709376e-11,119662.07214335534,141730.9529175007,1470.5097888813086,7
2020-09-04,-1.5432988220709376e-11,115959.61229328914,137345.66062488506,1470.5097888813086,7
2020-09-08,-1.5432988220709376e-11,111685.03447230619,132282.73653343084,1470.5097888813086,7
2020-09-09,-1.5432988220709376e-11,113475.77101369025,134403.73270112628,1470.5097888813086,7
2020-09-10,-1.5432988220709376e-11,111658.0749765887,132250.80498695353,1470.5097888813086,7
2020-09-11,-1.5432988220709376e-11,110834.50333213223,131275.34474400527,1470.5097888813086,7
2020-09-14,-1.5432988220709376e-11,110729.54865779306,131151.03362569693,1470.5097888813086,7
2020-09-15,-1.5432988220709376e-11,112344.59410349015,133063.93656915837,1470.5097888813086,7
2020-09-16,-1.5432988220709376e-11,110847.58480196436,131290.83878611622,1470.5097888813086,7
2020-09-17,-1.5432988220709376e-11,108998.55382040217,129100.79712716151,1470.5097888813086,7
2020-09-18,-1.5432988220709376e-11,106408.2993835497,126032.8306189928,1470.5097888813086,7
2020-09-21,-1.5432988220709376e-11,104307.09670608997,123544.11007107848,1470.5097888813086,7
2020-09-22,-1.5432988220709376e-11,106806.97007864779,126505.02683375364,1470.5097888813086,7
2020-09-23,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-09-24,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-09-25,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-09-28,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-09-29,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-09-30,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-01,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-02,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-05,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-06,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-07,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-08,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-09,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-12,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-13,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-14,102989.94195099709,0.0,121984.03681448734,0.0,7
2020-10-15,-1.6996182239381596e-11,102835.63707756223,121801.2740028461,1330.7718068634113,7
2020-10-16,-1.6996182239381596e-11,103751.11126183698,122885.58606751758,1330.7718068634113,7
2020-10-19,-1.6996182239381596e-11,101218.38869826186,119885.76184601225,1330.7718068634113,7
2020-10-20,-1.6996182239381596e-11,102624.58701691411,121551.30067651827,1330.7718068634113,7
2020-10-21,-1.6996182239381596e-11,105090.04606714948,124471.45619706044,1330.7718068634113,7
2020-10-22,-1.6996182239381596e-11,106542.43030613118,126191.69886465048,1330.7718068634113,7
2020-10-23,-1.6996182239381596e-11,108235.55192847882,128197.07731617078,1330.7718068634113,7
2020-10-26,-1.6996182239381596e-11,104901.4137932869,124248.03509589893,1330.7718068634113,7
2020-10-27,-1.6996182239381596e-11,105812.29882917982,125326.91165070848,1330.7718068634113,7
2020-10-28,-1.6996182239381596e-11,100031.79940504946,118480.33380823582,1330.7718068634113,7
2020-10-29,-1.6996182239381596e-11,103370.55714757265,122434.84761476253,1330.7718068634113,7
2020-10-30,-1.6996182239381596e-11,106917.05507823847,126635.41444625646,1330.7718068634113,7
2020-11-02,-1.6996182239381596e-11,107248.17431756675,127027.60091335268,1330.7718068634113,7
2020-11-03,-1.6996182239381596e-11,108843.00491008158,128916.56084502021,1330.7718068634113,7
2020-11-04,-1.6996182239381596e-11,115367.4743271908,136644.31660927078,1330.7718068634113,7
2020-11-05,-1.6996182239381596e-11,116306.71664500945,137756.78028585998,1330.7718068634113,7
2020-11-06,-1.6996182239381596e-11,116199.8666503849,137630.2242996054,1330.7718068634113,7
2020-11-09,-1.6996182239381596e-11,116282.29872054422,137727.8590442273,1330.7718068634113,7
2020-11-10,-1.6996182239381596e-11,114791.01840313162,135961.546822918,1330.7718068634113,7
2020-11-11,-1.6996182239381596e-11,115603.61240919174,136924.0048578748,1330.7718068634113,7
2020-11-12,-1.6996182239381596e-11,115414.31003844156,136699.7900760697,1330.7718068634113,7
2020-11-13,-1.6996182239381596e-11,117207.03242544779,138823.13833233705,1330.7718068634113,7
2020-11-16,-1.6996182239381596e-11,117494.58521409819,139163.72353213772,1330.7718068634113,7
2020-11-17,-1.6996182239381596e-11,116753.89463467538,138286.42983532755,1330.7718068634113,7
2020-11-18,-1.6996182239381596e-11,115212.48903947283,136460.74789678727,1330.7718068634113,7
2020-11-19,-1.6996182239381596e-11,116343.00340677192,137799.75929525506,1330.7718068634113,7
2020-11-20,-1.6996182239381596e-11,114909.74738803657,136102.17260239934,1330.7718068634113,7
2020-11-23,-1.6996182239381596e-11,114426.27248362503,135529.53201807235,1330.7718068634113,7
2020-11-24,-1.6996182239381596e-11,116670.12237074082,138187.20772941853,1330.7718068634113,7
2020-11-25,-1.6996182239381596e-11,116838.31668953126,138386.42157095153,1330.7718068634113,7
2020-11-27,-1.6996182239381596e-11,118273.55253998001,140086.35322934508,1330.7718068634113,7
2020-11-30,-1.6996182239381596e-11,116133.25292796644,137551.3252283572,1330.7718068634113,7
2020-12-01,-1.6996182239381596e-11,118597.41239635917,140469.9414894694,1330.7718068634113,7
2020-12-02,-1.6996182239381596e-11,120566.20781707684,142801.83534756373,1330.7718068634113,7
2020-12-03,-1.6996182239381596e-11,120488.3852012656,142709.66016373233,1330.7718068634113,7
2020-12-04,-1.6996182239381596e-11,120568.85774567781,142804.97399374502,1330.7718068634113,7
2020-12-07,-1.6996182239381596e-11,120007.55007247192,142140.1462001224,1330.7718068634113,7
2020-12-08,-1.6996182239381596e-11,119946.2159012892,142067.50037030826,1330.7718068634113,7
2020-12-09,-1.6996182239381596e-11,117675.97841097793,139378.57047725597,1330.7718068634113,7
2020-12-10,-1.6996182239381596e-11,117095.57297647512,138691.12278529195,1330.7718068634113,7
2020-12-11,-1.6996182239381596e-11,117520.32302637235,139194.20808412894,1330.7718068634113,7
2020-12-14,-1.6996182239381596e-11,116088.39704842908,137498.196727096,1330.7718068634113,7
2020-12-15,-1.6996182239381596e-11,116596.91936226086,138100.50413184197,1330.7718068634113,7
2020-12-16,-1.6996182239381596e-11,116282.29872054422,137727.8590442273,1330.7718068634113,7
2020-12-17,-1.6996182239381596e-11,115286.35199185724,136548.23314954306,1330.7718068634113,7
2020-12-18,-1.6996182239381596e-11,114172.33622216979,135228.76313055685,1330.7718068634113,7
2020-12-21,-1.6996182239381596e-11,114723.7447368087,135881.86609649053,1330.7718068634113,7
2020-12-22,-1.6996182239381596e-11,113677.00263344416,134642.0768039318,1330.7718068634113,7
2020-12-23,-1.6996182239381596e-11,114262.707925149,135335.80178825848,1330.7718068634113,7
2020-12-24,-1.6996182239381596e-11,114689.43780675964,135841.23205263322,1330.7718068634113,7
2020-12-28,-1.6996182239381596e-11,117145.69825426507,138750.49250252292,1330.7718068634113,7
2020-12-29,-1.6996182239381596e-11,116000.00517716326,137393.50303493213,1330.7718068634113,7
2020-12-30,-1.6996182239381596e-11,114733.64389537569,135893.59092417947,1330.7718068634113,7
2020-12-31,-1.6996182239381596e-11,115548.87767705368,136859.1755798533,1330.7718068634113,7
2021-01-04,100000.0,0.0,136859.1755798533,0.0,8
2021-01-05,100000.0,0.0,136859.1755798533,0.0,8
2021-01-06,100000.0,0.0,136859.1755798533,0.0,8
2021-01-07,100000.0,0.0,136859.1755798533,0.0,8
2021-01-08,100000.0,0.0,136859.1755798533,0.0,8
2021-01-11,100000.0,0.0,136859.1755798533,0.0,8
2021-01-12,100000.0,0.0,136859.1755798533,0.0,8
2021-01-13,100000.0,0.0,136859.1755798533,0.0,8
2021-01-14,100000.0,0.0,136859.1755798533,0.0,8
2021-01-15,100000.0,0.0,136859.1755798533,0.0,8
2021-01-19,100000.0,0.0,136859.1755798533,0.0,8
2021-01-20,100000.0,0.0,136859.1755798533,0.0,8
2021-01-21,100000.0,0.0,136859.1755798533,0.0,8
2021-01-22,100000.0,0.0,136859.1755798533,0.0,8
2021-01-25,100000.0,0.0,136859.1755798533,0.0,8
2021-01-26,100000.0,0.0,136859.1755798533,0.0,8
2021-01-27,100000.0,0.0,136859.1755798533,0.0,8
2021-01-28,100000.0,0.0,136859.1755798533,0.0,8
2021-01-29,100000.0,0.0,136859.1755798533,0.0,8
2021-02-01,100000.0,0.0,136859.1755798533,0.0,8
2021-02-02,100000.0,0.0,136859.1755798533,0.0,8
2021-02-03,100000.0,0.0,136859.1755798533,0.0,8
2021-02-04,100000.0,0.0,136859.1755798533,0.0,8
2021-02-05,100000.0,0.0,136859.1755798533,0.0,8
2021-02-08,100000.0,0.0,136859.1755798533,0.0,8
2021-02-09,100000.0,0.0,136859.1755798533,0.0,8
2021-02-10,100000.0,0.0,136859.1755798533,0.0,8
2021-02-11,100000.0,0.0,136859.1755798533,0.0,8
2021-02-12,100000.0,0.0,136859.1755798533,0.0,8
2021-02-16,100000.0,0.0,136859.1755798533,0.0,8
2021-02-17,100000.0,0.0,136859.1755798533,0.0,8
2021-02-18,100000.0,0.0,136859.1755798533,0.0,8
2021-02-19,100000.0,0.0,136859.1755798533,0.0,8
2021-02-22,100000.0,0.0,136859.1755798533,0.0,8
2021-02-23,100000.0,0.0,136859.1755798533,0.0,8
2021-02-24,100000.0,0.0,136859.1755798533,0.0,8
2021-02-25,100000.0,0.0,136859.1755798533,0.0,8
2021-02-26,100000.0,0.0,136859.1755798533,0.0,8
2021-03-01,100000.0,0.0,136859.1755798533,0.0,8
2021-03-02,100000.0,0.0,136859.1755798533,0.0,8
2021-03-03,100000.0,0.0,136859.1755798533,0.0,8
2021-03-04,100000.0,0.0,136859.1755798533,0.0,8
2021-03-05,100000.0,0.0,136859.1755798533,0.0,8
2021-03-08,100000.0,0.0,136859.1755798533,0.0,8
2021-03-09,100000.0,0.0,136859.1755798533,0.0,8
2021-03-10,100000.0,0.0,136859.1755798533,0.0,8
2021-03-11,100000.0,0.0,136859.1755798533,0.0,8
2021-03-12,100000.0,0.0,136859.1755798533,0.0,8
2021-03-15,100000.0,0.0,136859.1755798533,0.0,8
2021-03-16,100000.0,0.0,136859.1755798533,0.0,8
2021-03-17,100000.0,0.0,136859.1755798533,0.0,8
2021-03-18,100000.0,0.0,136859.1755798533,0.0,8
2021-03-19,100000.0,0.0,136859.1755798533,0.0,8
2021-03-22,100000.0,0.0,136859.1755798533,0.0,8
2021-03-23,100000.0,0.0,136859.1755798533,0.0,8
2021-03-24,100000.0,0.0,136859.1755798533,0.0,8
2021-03-25,100000.0,0.0,136859.1755798533,0.0,8
2021-03-26,100000.0,0.0,136859.1755798533,0.0,8
2021-03-29,100000.0,0.0,136859.1755798533,0.0,8
2021-03-30,100000.0,0.0,136859.1755798533,0.0,8
2021-03-31,100000.0,0.0,136859.1755798533,0.0,8
2021-04-01,100000.0,0.0,136859.1755798533,0.0,8
2021-04-05,100000.0,0.0,136859.1755798533,0.0,8
2021-04-06,100000.0,0.0,136859.1755798533,0.0,8
2021-04-07,100000.0,0.0,136859.1755798533,0.0,8
2021-04-08,100000.0,0.0,136859.1755798533,0.0,8
2021-04-09,100000.0,0.0,136859.1755798533,0.0,8
2021-04-12,100000.0,0.0,136859.1755798533,0.0,8
2021-04-13,100000.0,0.0,136859.1755798533,0.0,8
2021-04-14,100000.0,0.0,136859.1755798533,0.0,8
2021-04-15,100000.0,0.0,136859.1755798533,0.0,8
2021-04-16,100000.0,0.0,136859.1755798533,0.0,8
2021-04-19,100000.0,0.0,136859.1755798533,0.0,8
2021-04-20,100000.0,0.0,136859.1755798533,0.0,8
2021-04-21,100000.0,0.0,136859.1755798533,0.0,8
2021-04-22,100000.0,0.0,136859.1755798533,0.0,8
2021-04-23,100000.0,0.0,136859.1755798533,0.0,8
2021-04-26,100000.0,0.0,136859.1755798533,0.0,8
2021-04-27,100000.0,0.0,136859.1755798533,0.0,8
2021-04-28,100000.0,0.0,136859.1755798533,0.0,8
2021-04-29,100000.0,0.0,136859.1755798533,0.0,8
2021-04-30,100000.0,0.0,136859.1755798533,0.0,8
2021-05-03,100000.0,0.0,136859.1755798533,0.0,8
2021-05-04,100000.0,0.0,136859.1755798533,0.0,8
2021-05-05,100000.0,0.0,136859.1755798533,0.0,8
2021-05-06,100000.0,0.0,136859.1755798533,0.0,8
2021-05-07,100000.0,0.0,136859.1755798533,0.0,8
2021-05-10,100000.0,0.0,136859.1755798533,0.0,8
2021-05-11,100000.0,0.0,136859.1755798533,0.0,8
2021-05-12,100000.0,0.0,136859.1755798533,0.0,8
2021-05-13,100000.0,0.0,136859.1755798533,0.0,8
2021-05-14,100000.0,0.0,136859.1755798533,0.0,8
2021-05-17,100000.0,0.0,136859.1755798533,0.0,8
2021-05-18,100000.0,0.0,136859.1755798533,0.0,8
2021-05-19,100000.0,0.0,136859.1755798533,0.0,8
2021-05-20,100000.0,0.0,136859.1755798533,0.0,8
2021-05-21,100000.0,0.0,136859.1755798533,0.0,8
2021-05-24,100000.0,0.0,136859.1755798533,0.0,8
2021-05-25,100000.0,0.0,136859.1755798533,0.0,8
2021-05-26,100000.0,0.0,136859.1755798533,0.0,8
2021-05-27,100000.0,0.0,136859.1755798533,0.0,8
2021-05-28,100000.0,0.0,136859.1755798533,0.0,8
2021-06-01,100000.0,0.0,136859.1755798533,0.0,8
2021-06-02,100000.0,0.0,136859.1755798533,0.0,8
2021-06-03,100000.0,0.0,136859.1755798533,0.0,8
2021-06-04,100000.0,0.0,136859.1755798533,0.0,8
2021-06-07,100000.0,0.0,136859.1755798533,0.0,8
2021-06-08,100000.0,0.0,136859.1755798533,0.0,8
2021-06-09,100000.0,0.0,136859.1755798533,0.0,8
2021-06-10,100000.0,0.0,136859.1755798533,0.0,8
2021-06-11,100000.0,0.0,136859.1755798533,0.0,8
2021-06-14,100000.0,0.0,136859.1755798533,0.0,8
2021-06-15,100000.0,0.0,136859.1755798533,0.0,8
2021-06-16,100000.0,0.0,136859.1755798533,0.0,8
2021-06-17,100000.0,0.0,136859.1755798533,0.0,8
2021-06-18,100000.0,0.0,136859.1755798533,0.0,8
2021-06-21,100000.0,0.0,136859.1755798533,0.0,8
2021-06-22,100000.0,0.0,136859.1755798533,0.0,8
2021-06-23,100000.0,0.0,136859.1755798533,0.0,8
2021-06-24,100000.0,0.0,136859.1755798533,0.0,8
2021-06-25,100000.0,0.0,136859.1755798533,0.0,8
2021-06-28,100000.0,0.0,136859.1755798533,0.0,8
2021-06-29,100000.0,0.0,136859.1755798533,0.0,8
2021-06-30,100000.0,0.0,136859.1755798533,0.0,8
2021-07-01,100000.0,0.0,136859.1755798533,0.0,8
2021-07-02,100000.0,0.0,136859.1755798533,0.0,8
2021-07-06,100000.0,0.0,136859.1755798533,0.0,8
2021-07-07,100000.0,0.0,136859.1755798533,0.0,8
2021-07-08,100000.0,0.0,136859.1755798533,0.0,8
2021-07-09,100000.0,0.0,136859.1755798533,0.0,8
2021-07-12,100000.0,0.0,136859.1755798533,0.0,8
2021-07-13,100000.0,0.0,136859.1755798533,0.0,8
2021-07-14,100000.0,0.0,136859.1755798533,0.0,8
2021-07-15,100000.0,0.0,136859.1755798533,0.0,8
2021-07-16,100000.0,0.0,136859.1755798533,0.0,8
2021-07-19,100000.0,0.0,136859.1755798533,0.0,8
2021-07-20,100000.0,0.0,136859.1755798533,0.0,8
2021-07-21,100000.0,0.0,136859.1755798533,0.0,8
2021-07-22,100000.0,0.0,136859.1755798533,0.0,8
2021-07-23,100000.0,0.0,136859.1755798533,0.0,8
2021-07-26,100000.0,0.0,136859.1755798533,0.0,8
2021-07-27,100000.0,0.0,136859.1755798533,0.0,8
2021-07-28,100000.0,0.0,136859.1755798533,0.0,8
2021-07-29,100000.0,0.0,136859.1755798533,0.0,8
2021-07-30,100000.0,0.0,136859.1755798533,0.0,8
2021-08-02,100000.0,0.0,136859.1755798533,0.0,8
2021-08-03,100000.0,0.0,136859.1755798533,0.0,8
2021-08-04,100000.0,0.0,136859.1755798533,0.0,8
2021-08-05,100000.0,0.0,136859.1755798533,0.0,8
2021-08-06,100000.0,0.0,136859.1755798533,0.0,8
2021-08-09,100000.0,0.0,136859.1755798533,0.0,8
2021-08-10,100000.0,0.0,136859.1755798533,0.0,8
2021-08-11,100000.0,0.0,136859.1755798533,0.0,8
2021-08-12,100000.0,0.0,136859.1755798533,0.0,8
2021-08-13,100000.0,0.0,136859.1755798533,0.0,8
2021-08-16,100000.0,0.0,136859.1755798533,0.0,8
2021-08-17,100000.0,0.0,136859.1755798533,0.0,8
2021-08-18,100000.0,0.0,136859.1755798533,0.0,8
2021-08-19,100000.0,0.0,136859.1755798533,0.0,8
2021-08-20,100000.0,0.0,136859.1755798533,0.0,8
2021-08-23,100000.0,0.0,136859.1755798533,0.0,8
2021-08-24,100000.0,0.0,136859.1755798533,0.0,8
2021-08-25,100000.0,0.0,136859.1755798533,0.0,8
2021-08-26,100000.0,0.0,136859.1755798533,0.0,8
2021-08-27,100000.0,0.0,136859.1755798533,0.0,8
2021-08-30,100000.0,0.0,136859.1755798533,0.0,8
2021-08-31,100000.0,0.0,136859.1755798533,0.0,8
2021-09-01,100000.0,0.0,136859.1755798533,0.0,8
2021-09-02,100000.0,0.0,136859.1755798533,0.0,8
2021-09-03,100000.0,0.0,136859.1755798533,0.0,8
2021-09-07,100000.0,0.0,136859.1755798533,0.0,8
2021-09-08,100000.0,0.0,136859.1755798533,0.0,8
2021-09-09,100000.0,0.0,136859.1755798533,0.0,8
2021-09-10,100000.0,0.0,136859.1755798533,0.0,8
2021-09-13,100000.0,0.0,136859.1755798533,0.0,8
2021-09-14,100000.0,0.0,136859.1755798533,0.0,8
2021-09-15,100000.0,0.0,136859.1755798533,0.0,8
2021-09-16,100000.0,0.0,136859.1755798533,0.0,8
2021-09-17,100000.0,0.0,136859.1755798533,0.0,8
2021-09-20,100000.0,0.0,136859.1755798533,0.0,8
2021-09-21,100000.0,0.0,136859.1755798533,0.0,8
2021-09-22,100000.0,0.0,136859.1755798533,0.0,8
2021-09-23,100000.0,0.0,136859.1755798533,0.0,8
2021-09-24,100000.0,0.0,136859.1755798533,0.0,8
2021-09-27,100000.0,0.0,136859.1755798533,0.0,8
2021-09-28,100000.0,0.0,136859.1755798533,0.0,8
2021-09-29,100000.0,0.0,136859.1755798533,0.0,8
2021-09-30,100000.0,0.0,136859.1755798533,0.0,8
2021-10-01,100000.0,0.0,136859.1755798533,0.0,8
2021-10-04,100000.0,0.0,136859.1755798533,0.0,8
2021-10-05,100000.0,0.0,136859.1755798533,0.0,8
2021-10-06,100000.0,0.0,136859.1755798533,0.0,8
2021-10-07,100000.0,0.0,136859.1755798533,0.0,8
2021-10-08,100000.0,0.0,136859.1755798533,0.0,8
2021-10-11,-1.4438228390645236e-11,99850.17481269357,136654.12606369474,725.4759855450599,8
2021-10-12,98167.7566616088,0.0,134351.58245231432,0.0,8
2021-10-13,98167.7566616088,0.0,134351.58245231432,0.0,8
2021-10-14,-1.7109869077103212e-11,98020.67663631603,134150.28994225597,699.2680263494744,8
2021-10-15,-1.7109869077103212e-11,98202.96263122195,134399.76505208176,699.2680263494744,8
2021-10-18,-1.7109869077103212e-11,99094.01293762523,135619.24915542704,699.2680263494744,8
2021-10-19,-1.7109869077103212e-11,99691.19056364341,136436.54153114287,699.2680263494744,8
2021-10-20,-1.7109869077103212e-11,98715.90073899018,135101.76791760826,699.2680263494744,8
2021-10-21,-1.7109869077103212e-11,98969.25949273878,135448.51261924798,699.2680263494744,8
2021-10-22,-1.7109869077103212e-11,96088.85481767246,131506.41452758864,699.2680263494744,8
2021-10-25,-1.7109869077103212e-11,96191.42536725281,131646.79173613206,699.2680263494744,8
2021-10-26,-1.7109869077103212e-11,96814.58440263623,132499.64205450917,699.2680263494744,8
2021-10-27,-1.7109869077103212e-11,101497.20260905262,138908.23472736272,699.2680263494744,8
2021-10-28,-1.7109869077103212e-11,101290.30096264541,138625.0708398287,699.2680263494744,8
2021-10-29,-1.7109869077103212e-11,102774.67703109115,140656.57568960817,699.2680263494744,8
2021-11-01,-1.7109869077103212e-11,99657.9108856926,136390.99523826374,699.2680263494744,8
2021-11-02,-1.7109869077103212e-11,101105.90231104367,138372.7043654662,699.2680263494744,8
2021-11-03,-1.7109869077103212e-11,101748.45937608871,139252.10266731694,699.2680263494744,8
2021-11-04,-1.7109869077103212e-11,103060.61124389195,141047.9028959481,699.2680263494744,8
2021-11-05,-1.7109869077103212e-11,103447.38746897652,141577.24164893772,699.2680263494744,8
2021-11-08,-1.7109869077103212e-11,103523.97660919161,141682.06091481977,699.2680263494744,8
2021-11-09,-1.7109869077103212e-11,103452.59442083287,141584.36784032115,699.2680263494744,8
2021-11-10,-1.7109869077103212e-11,101634.81338383029,139096.56769923252,699.2680263494744,8
2021-11-11,-1.7109869077103212e-11,101719.35166161298,139212.2660892553,699.2680263494744,8
2021-11-12,-1.7109869077103212e-11,103727.76262047165,141960.96076980472,699.2680263494744,8
2021-11-15,-1.7109869077103212e-11,103549.28580960819,141716.6988778558,699.2680263494744,8
2021-11-16,-1.7109869077103212e-11,103333.02658783617,141420.7282898232,699.2680263494744,8
2021-11-17,-1.7109869077103212e-11,103323.30623303873,141407.42509238396,699.2680263494744,8
2021-11-18,-1.7109869077103212e-11,104464.94109752943,142969.8571560581,699.2680263494744,8
