strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
ema_cross,"{'fast_window': 10, 'slow_window': 20}",3.607814622191704,0.09757823711864999,-0.4863401019323522,0.5467471917131009,0.6201303719801214,0.20063785966023978,91.0,0.4065934065934066,0.022774887538973214,2.016824433693937
ema_cross,"{'fast_window': 5, 'slow_window': 20}",3.4416222009737316,0.09512385052361072,-0.45303521070483566,0.5387470940725454,0.6100553144598391,0.20997010447734582,113.0,0.415929203539823,0.01619302690613725,1.8487817619510936
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 45, 'exit_threshold': 60}",3.1406393340878633,0.09045071723364595,-0.31602227511516834,0.6067552137639647,0.4959337943279282,0.28621627130772,54.0,0.8333333333333334,0.027957304965963166,3.4590428162250135
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 40, 'exit_threshold': 65}",2.956429633638349,0.08743063640952808,-0.4460185311440784,0.5374973545467394,0.4640653099862869,0.1960246723051181,15.0,0.9333333333333333,0.10107347940150214,9.149758722574132
macd_momentum,"{'fast': 12, 'slow': 26, 'signal': 9}",2.860655538431747,0.08580786524309958,-0.4510881202581736,0.5154165338857021,0.5678504569998294,0.19022417436750214,166.0,0.43373493975903615,0.010045699274199993,1.6347086650628428
macd_momentum,"{'fast': 12, 'slow': 21, 'signal': 9}",2.775919478966379,0.08434028515720704,-0.443776719579723,0.5145350278512822,0.5539455981401635,0.19005117086151158,170.0,0.4294117647058823,0.009466745548100534,1.6257963455200846
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.0, 'trend_window': 100}",2.5656100677767357,0.08055974871362626,-0.30476912458805894,0.4977379115295597,0.5473664477854714,0.26433041346466707,53.0,0.32075471698113206,0.02945874922436254,2.177031679979971
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 2.0}",2.3979079136598993,0.0773919297566601,-0.2219187061801977,0.5604209137863023,0.488564761075773,0.34874000073620626,71.0,0.3380281690140845,0.022793128652676853,2.58820357102858
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 45, 'exit_threshold': 60}",2.394903572432833,0.07733385107385327,-0.30197233923667066,0.5437225038659815,0.4292186645727134,0.2560958108591625,77.0,0.8051948051948052,0.017718831660092162,2.6051732392433755
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 40, 'exit_threshold': 60}",2.355282784158297,0.07656336938703978,-0.304076952716824,0.5638459189679235,0.3980787355803004,0.2517894523178168,36.0,0.8055555555555556,0.035785195189052404,4.006264887145141
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 2.5}",2.255316841313283,0.07458075281691334,-0.2262115316012383,0.5421083302722999,0.47012470969084064,0.3296947431856966,71.0,0.3380281690140845,0.022220769700247587,2.4889410464783652
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 3.0}",2.197888650330661,0.07341576961138907,-0.2360750131489705,0.5333289325534011,0.4594349207793049,0.31098492225884783,70.0,0.34285714285714286,0.0223149225853882,2.452760423068795
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 40, 'exit_threshold': 60}",2.180984385182459,0.0730691076332528,-0.33170931613764854,0.5466615396202961,0.3924145005223898,0.22028054105942418,58.0,0.8103448275862069,0.021483299217955994,2.7290989435143844
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 35, 'exit_threshold': 65}",2.177264926262978,0.07299259916714385,-0.2576982043259346,0.568262768775595,0.35797002042738857,0.28324838102023947,17.0,0.8823529411764706,0.07218234536500334,15.916152365008504
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.2, 'trend_window': 100}",2.123798860749442,0.07188341935867637,-0.3103231888238377,0.46890016309580457,0.4839889647510032,0.23164050237793443,43.0,0.37209302325581395,0.035613569374935275,2.342208344347682
