strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.0}",0.33563048842846466,0.05983293968447301,-0.2829835809662369,0.42308529120010685,0.36864752314982835,0.21143608219309284,18.0,0.3333333333333333,0.023370477326382474,2.132403726136781
donchian_breakout,"{'entry_window': 10, 'exit_window': 10}",0.3322455237427695,0.05929305337191115,-0.44996291424748436,0.36540607980205775,0.38908721446700645,0.13177320062270587,27.0,0.4074074074074074,0.017323247667279357,1.4890216925760105
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 40, 'exit_threshold': 60}",0.32950375430304146,0.05885494954036097,-0.2436112217742742,0.4919593276031142,0.32791041650737157,0.2415937538168702,8.0,0.75,0.038380765303576675,3.6232169588456555
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.2, 'trend_window': 100}",0.3144635953410526,0.05643877485310811,-0.27026563337909515,0.37840918677045826,0.37162947131821633,0.20882704969722432,12.0,0.25,0.032279943287967065,1.9073483483889395
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.0, 'trend_window': 75}",0.31413699335473066,0.056386062241748025,-0.24527785073397623,0.39309828818960457,0.3385671191836748,0.22988648209782012,9.0,0.3333333333333333,0.03594276141129902,2.1747942653092784
macd_momentum,"{'fast': 12, 'slow': 26, 'signal': 9}",0.3141003906240012,0.05638015401496155,-0.4510881202581737,0.35658398119257506,0.38369834107245876,0.12498700693490485,55.0,0.38181818181818183,0.007220591497016986,1.3620188112243676
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 40, 'exit_threshold': 60}",0.31100644899828267,0.05588026959422021,-0.22773054366172574,0.4744758620055732,0.32835717768889,0.2453788969003015,12.0,0.75,0.025026319732344066,2.3251166976063664
bollinger_mean_reversion,"{'window': 20, 'std_mult': 2.5}",0.28941666755436013,0.05236554042796859,-0.10527855515245088,0.535736693273517,0.30414979907165424,0.4973998774217555,10.0,0.7,0.026628529726690504,6.313483252004579
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 35, 'exit_threshold': 60}",0.2851155502091669,0.05165972505428362,-0.11377344685621937,0.8673455701833248,0.30289208387972016,0.45405783582849824,2.0,1.0,0.13432360763783407,inf
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.2, 'trend_window': 100}",0.2778132475074393,0.05045707831709034,-0.27026563337909515,0.35029718573074664,0.34148408334111635,0.18669439279508912,12.0,0.25,0.029561937869059418,1.8309486563028212
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.5, 'trend_window': 100}",0.2766694513930721,0.05026820450043834,-0.22901874176931947,0.3587389444722811,0.3374148282197711,0.21949384627687502,10.0,0.3,0.03252209133391439,1.928194700451482
