symbol,framework,objective,final_equity,total_contributed,net_profit,profit_on_contributed_pct,money_weighted_irr_pct,max_drawdown_pct,sharpe,ending_cash,ending_invested_value,average_cash_pct,contribution_count,buy_count,sell_count,total_commission,monthly_immediate_pct,reserve_pct,total_buys,excess_final_equity_vs_plain_dca,excess_irr_vs_plain_dca,beat_plain_dca,sortino
AAPL,C_60pct_dca_40pct_tactical_reserve,irr,593837.276780742,420000.0,173837.276780742,,20.8115315880268,-25.416058852478574,2.0348998854305926,,,5.317552887532426,,,,,,,60.0,-9005.546098620049,-0.9451981333806607,False,7.9175898131355416
AAPL,C_60pct_dca_40pct_tactical_reserve,risk_adjusted,595328.2273183865,420000.0,175328.22731838655,,20.96875682186183,-25.435040578141034,2.0346529807018747,,,4.261897971491433,,,,,,,67.0,-7514.595560975489,-0.787972899545629,False,7.851333405213942
AAPL,C_60pct_dca_40pct_tactical_reserve,plateau,593837.276780742,420000.0,173837.276780742,,20.8115315880268,-25.416058852478574,2.0348998854305926,,,5.317552887532426,,,,,,,60.0,-9005.546098620049,-0.9451981333806607,False,7.9175898131355416
MSFT,A_100pct_monthly_dca,baseline,432993.64477929764,420000.0,12993.64477929764,3.0937249474518187,1.7616644068214122,-26.04909971999987,1.8398276582288235,0.0,432993.64477929764,0.0,42.0,42.0,0.0,419.58041958041935,1.0,0.0,,0.0,0.0,False,
MSFT,B_entry_timing_only_no_sell,final_equity,418782.9915575891,420000.0,-1217.0084424109082,,-0.1671189607715086,-23.84376943070422,1.9025307913648435,,,32.867769724282425,,,,,,,10.0,-14210.653221708548,-1.928783367592921,False,7.860300962312976
MSFT,B_entry_timing_only_no_sell,irr,418782.9915575891,420000.0,-1217.0084424109082,,-0.1671189607715086,-23.84376943070422,1.9025307913648435,,,32.867769724282425,,,,,,,10.0,-14210.653221708548,-1.928783367592921,False,7.860300962312976
MSFT,B_entry_timing_only_no_sell,risk_adjusted,403597.3535671686,420000.0,-16402.646432831418,,-2.284230264635094,-25.00114340136923,1.882236271535776,,,30.558266820829044,,,,,,,17.0,-29396.291212129057,-4.045894671456506,False,7.488154078185728
MSFT,B_entry_timing_only_no_sell,plateau,435224.2962047274,420000.0,15224.296204727376,,2.0600296407196472,-24.311511197295065,1.809070766779182,,,24.761593821801515,,,,,,,12.0,2230.6514254297363,0.298365233898235,True,7.5831585772038235
MSFT,C_60pct_dca_40pct_tactical_reserve,final_equity,427309.38349061436,420000.0,7309.38349061436,,0.9960259790149053,-25.203233717867903,1.8692310587649352,,,12.263313359753157,,,,,,,52.0,-5684.261288683279,-0.7656384278065069,False,7.745654538904358
MSFT,C_60pct_dca_40pct_tactical_reserve,irr,427309.38349061436,420000.0,7309.38349061436,,0.9960259790149053,-25.203233717867903,1.8692310587649352,,,12.263313359753157,,,,,,,52.0,-5684.261288683279,-0.7656384278065069,False,7.745654538904358
